# z zre gamma density mfp_13.6eV mfp_14.48eV mfp_16.7eV mfp_20.05eV mfp_25.5eV mfp_39.5eV
6.330000 9.000000 15.000000 1.730000 107.232307 116.540868 138.736726 168.432866 207.901583 258.673032
6.340000 9.000000 0.050000 1.730000 1.732343 1.920082 2.394486 3.121332 4.312923 6.570096
6.340000 9.000000 0.080000 1.730000 2.415531 2.675417 3.328191 4.312932 5.887460 8.733640
6.340000 9.000000 0.150000 1.730000 3.784494 4.187332 5.192967 6.685144 9.006520 12.980934
6.340000 9.000000 0.500000 1.730000 9.036765 9.973556 12.293569 15.660195 20.703069 28.666959
6.340000 9.000000 0.800000 1.730000 12.724781 14.026195 17.240784 21.872988 28.730963 39.289944
6.340000 9.000000 5.000000 1.730000 48.474893 53.052833 64.190774 79.707711 101.539862 132.113042
6.340000 9.000000 8.000000 1.730000 68.222966 74.476153 89.585174 110.341021 138.966753 177.804936
6.340000 9.000000 15.000000 1.730000 107.513275 116.904065 139.309143 169.314024 209.224142 260.452491
6.350000 9.000000 0.050000 1.730000 1.720342 1.906426 2.377183 3.101229 4.294767 6.568319
6.350000 9.000000 0.080000 1.730000 2.396686 2.654718 3.303853 4.287738 5.871704 8.752655
6.350000 9.000000 0.150000 1.730000 3.754095 4.154754 5.156806 6.651366 8.994028 13.030018
6.350000 9.000000 0.500000 1.730000 8.980259 9.913990 12.230194 15.605540 20.691389 28.758029
6.350000 9.000000 0.800000 1.730000 12.660632 13.958570 17.168965 21.811113 28.715235 39.377521
6.350000 9.000000 5.000000 1.730000 48.484502 53.062526 64.203972 79.731026 101.560509 132.061256
6.350000 9.000000 8.000000 1.730000 68.305661 74.566636 89.697360 110.483067 139.111647 177.840280
6.350000 9.000000 15.000000 1.730000 107.732981 117.158278 139.652488 169.784593 209.830445 261.094401
6.360000 9.000000 0.050000 1.730000 1.715313 1.902428 2.374954 3.098768 4.286380 6.535008
6.360000 9.000000 0.080000 1.730000 2.392144 2.651162 3.301929 4.285145 5.861949 8.721264
6.360000 9.000000 0.150000 1.730000 3.749652 4.151234 5.154865 6.648885 8.985351 13.014249
6.360000 9.000000 0.500000 1.730000 8.969044 9.903878 12.223129 15.603972 20.705402 28.853555
6.360000 9.000000 0.800000 1.730000 12.641197 13.940589 17.155649 21.809109 28.749329 39.559776
6.360000 9.000000 5.000000 1.730000 48.386627 52.966908 64.112472 79.660610 101.611436 132.523192
6.360000 9.000000 8.000000 1.730000 68.198484 74.456918 89.571240 110.332994 139.006161 177.993619
6.360000 9.000000 15.000000 1.730000 107.698182 117.098093 139.490786 169.409680 209.117288 259.881557
6.370000 9.000000 0.050000 1.730000 1.707673 1.891741 2.356645 3.070801 4.248658 6.492787
6.370000 9.000000 0.080000 1.730000 2.385394 2.641600 3.285256 4.259384 5.826824 8.678530
6.370000 9.000000 0.150000 1.730000 3.743924 4.143248 5.141048 6.627423 8.955329 12.970232
6.370000 9.000000 0.500000 1.730000 8.958433 9.892510 12.209866 15.587950 20.683299 28.798537
6.370000 9.000000 0.800000 1.730000 12.621530 13.920525 17.135061 21.787901 28.723065 39.492490
6.370000 9.000000 5.000000 1.730000 48.210177 52.782793 63.918028 79.461812 101.403889 132.294437
6.370000 9.000000 8.000000 1.730000 67.930774 74.176473 89.272377 110.023311 138.682644 177.689254
6.370000 9.000000 15.000000 1.730000 107.283480 116.665348 139.032453 168.932039 208.614720 259.487760
6.380000 9.000000 0.050000 1.730000 1.681488 1.863093 2.321563 3.023565 4.174679 6.348377
6.380000 9.000000 0.080000 1.730000 2.349630 2.601899 3.235194 4.191170 5.723888 8.499179
6.380000 9.000000 0.150000 1.730000 3.693954 4.087173 5.068858 6.528788 8.812656 12.749657
6.380000 9.000000 0.500000 1.730000 8.888379 9.813881 12.108759 15.454446 20.510497 28.591919
6.380000 9.000000 0.800000 1.730000 12.554293 13.845968 17.041564 21.670415 28.587303 39.369897
6.380000 9.000000 5.000000 1.730000 48.303285 52.904671 64.118068 79.804344 102.004137 133.284722
6.380000 9.000000 8.000000 1.730000 68.086044 74.376021 89.591246 110.549272 139.553836 179.021483
6.380000 9.000000 15.000000 1.730000 107.413070 116.845369 139.348501 169.476093 209.504851 260.756005
6.390000 9.000000 0.050000 1.730000 1.670866 1.851332 2.307529 3.008070 4.162425 6.368231
6.390000 9.000000 0.080000 1.730000 2.334710 2.586768 3.220801 4.180970 5.727404 8.555447
6.390000 9.000000 0.150000 1.730000 3.670782 4.065344 5.052835 6.526326 8.840613 12.860587
6.390000 9.000000 0.500000 1.730000 8.837222 9.766813 12.077058 15.454230 20.571634 28.785223
6.390000 9.000000 0.800000 1.730000 12.486170 13.781905 16.993658 21.656181 28.638336 39.556888
6.390000 9.000000 5.000000 1.730000 48.134292 52.720057 63.897917 79.537186 101.678530 132.908708
6.390000 9.000000 8.000000 1.730000 67.892213 74.158009 89.314147 110.187497 139.078738 178.431649
6.390000 9.000000 15.000000 1.730000 107.211132 116.621439 139.069460 169.114204 209.035949 260.221181
6.400000 9.000000 0.050000 1.730000 1.665415 1.845378 2.299899 2.995933 4.134763 6.277069
6.400000 9.000000 0.080000 1.730000 2.328044 2.578666 3.208458 4.160223 5.684168 8.427848
6.400000 9.000000 0.150000 1.730000 3.659930 4.051090 5.028904 6.485583 8.763269 12.665780
6.400000 9.000000 0.500000 1.730000 8.798686 9.717532 11.997538 15.324569 20.353038 28.377738
6.400000 9.000000 0.800000 1.730000 12.423293 13.703631 16.871961 21.462032 28.321348 39.027229
6.400000 9.000000 5.000000 1.730000 47.851625 52.392878 63.442965 78.857874 100.652395 131.651351
6.400000 9.000000 8.000000 1.730000 67.544293 73.756652 88.759217 109.362024 137.839037 176.926831
6.400000 9.000000 15.000000 1.730000 106.871422 116.217369 138.482905 168.215900 207.659613 258.347692
6.410000 9.000000 0.050000 1.730000 1.657736 1.835922 2.285842 2.975040 4.108809 6.286496
6.410000 9.000000 0.080000 1.730000 2.314517 2.562406 3.185259 4.127005 5.642337 8.424184
6.410000 9.000000 0.150000 1.730000 3.638562 4.026019 4.994777 6.439196 8.707127 12.655995
6.410000 9.000000 0.500000 1.730000 8.776448 9.694506 11.974982 15.308484 20.360584 28.476272
6.410000 9.000000 0.800000 1.730000 12.415463 13.700271 16.884106 21.506277 28.429430 39.263727
6.410000 9.000000 5.000000 1.730000 48.095855 52.711064 63.963881 79.707919 102.008647 133.548371
6.410000 9.000000 8.000000 1.730000 67.891561 74.205709 89.482830 110.524464 139.674463 179.530602
6.410000 9.000000 15.000000 1.730000 107.256058 116.722154 139.305179 169.543620 209.799315 261.711541
6.420000 9.000000 0.050000 1.730000 1.660839 1.838632 2.287071 2.974295 4.102611 6.241622
6.420000 9.000000 0.080000 1.730000 2.320502 2.568263 3.189964 4.129234 5.636731 8.375669
6.420000 9.000000 0.150000 1.730000 3.646333 4.033905 5.001747 6.442839 8.699982 12.602956
6.420000 9.000000 0.500000 1.730000 8.762224 9.679127 11.956268 15.284762 20.328314 28.418613
6.420000 9.000000 0.800000 1.730000 12.371413 13.653065 16.830237 21.447289 28.370388 39.206366
6.420000 9.000000 5.000000 1.730000 47.666517 52.253877 63.464156 79.223131 101.659211 133.464216
6.420000 9.000000 8.000000 1.730000 67.291787 73.569108 88.793820 109.867900 139.213469 179.398071
6.420000 9.000000 15.000000 1.730000 106.489654 115.914954 138.449630 168.752405 209.251096 261.432210
6.430000 9.000000 0.050000 1.730000 1.649364 1.827831 2.278776 2.970673 4.107621 6.284236
6.430000 9.000000 0.080000 1.730000 2.309946 2.558946 3.184677 4.130389 5.646589 8.415910
6.430000 9.000000 0.150000 1.730000 3.637412 4.027009 5.000871 6.450260 8.714358 12.634136
6.430000 9.000000 0.500000 1.730000 8.754420 9.673745 11.957064 15.290350 20.325896 28.398071
6.430000 9.000000 0.800000 1.730000 12.361011 13.644073 16.823946 21.438683 28.341233 39.147799
6.430000 9.000000 5.000000 1.730000 47.620210 52.192061 63.352836 79.027583 101.364047 133.233819
6.430000 9.000000 8.000000 1.730000 67.254970 73.512206 88.671878 109.639721 138.881496 179.213578
6.430000 9.000000 15.000000 1.730000 106.561927 115.974208 138.455657 168.667800 209.112154 261.542335
6.440000 9.000000 0.050000 1.730000 1.643854 1.821262 2.269619 2.957815 4.091123 6.255210
6.440000 9.000000 0.080000 1.730000 2.293732 2.540331 3.160202 4.098554 5.608860 8.364500
6.440000 9.000000 0.150000 1.730000 3.604426 3.989630 4.952977 6.390708 8.649182 12.563078
6.440000 9.000000 0.500000 1.730000 8.698307 9.611467 11.881738 15.208648 20.268344 28.414488
6.440000 9.000000 0.800000 1.730000 12.312510 13.591462 16.764948 21.388127 28.348284 39.302206
6.440000 9.000000 5.000000 1.730000 47.913440 52.536968 63.841759 79.757060 102.510080 135.144580
6.440000 9.000000 8.000000 1.730000 67.747167 74.088851 89.476112 110.796161 140.588707 181.846932
6.440000 9.000000 15.000000 1.730000 107.299763 116.846058 139.674878 170.377147 211.483984 264.837988
6.450000 9.000000 0.050000 1.730000 1.637707 1.814933 2.262449 2.947756 4.073589 6.218001
6.450000 9.000000 0.080000 1.730000 2.286258 2.532877 3.152795 4.090646 5.599836 8.357468
6.450000 9.000000 0.150000 1.730000 3.591155 3.976232 4.939890 6.379155 8.643228 12.583297
6.450000 9.000000 0.500000 1.730000 8.640415 9.548840 11.808915 15.123770 20.169714 28.309884
6.450000 9.000000 0.800000 1.730000 12.212255 13.481183 16.631078 21.221230 28.130307 38.994538
6.450000 9.000000 5.000000 1.730000 47.334233 51.880558 62.981301 78.560494 100.705210 132.006329
6.450000 9.000000 8.000000 1.730000 66.940882 73.171812 88.263046 109.092405 138.004174 177.369496
6.450000 9.000000 15.000000 1.730000 106.184392 115.571071 137.968151 167.957627 207.826000 258.666968
6.460000 9.000000 0.050000 1.730000 1.616376 1.791079 2.232605 2.910600 4.029657 6.187129
6.460000 9.000000 0.080000 1.730000 2.267413 2.511863 3.126860 4.058745 5.560974 8.320107
6.460000 9.000000 0.150000 1.730000 3.577937 3.961896 4.923586 6.360931 8.620695 12.550101
6.460000 9.000000 0.500000 1.730000 8.644697 9.557412 11.830155 15.165966 20.239825 28.406036
6.460000 9.000000 0.800000 1.730000 12.224229 13.501637 16.675440 21.305656 28.276519 39.236980
6.460000 9.000000 5.000000 1.730000 47.369682 51.967601 63.207933 79.037461 101.668681 134.129637
6.460000 9.000000 8.000000 1.730000 67.005455 73.312759 88.610408 109.807347 139.429334 180.486724
6.460000 9.000000 15.000000 1.730000 106.394876 115.908749 138.649963 169.228753 210.169471 263.424419
6.480000 9.000000 0.050000 1.730000 1.622997 1.798504 2.241615 2.919976 4.033162 6.151009
6.480000 9.000000 0.080000 1.730000 2.262264 2.505989 3.118105 4.042674 5.527854 8.244500
6.480000 9.000000 0.150000 1.730000 3.551823 3.932366 4.883481 6.300762 8.525996 12.411132
6.480000 9.000000 0.500000 1.730000 8.568184 9.471132 11.716054 15.005225 20.010710 28.127878
6.480000 9.000000 0.800000 1.730000 12.131023 13.396553 16.537536 21.114760 28.009767 38.909770
6.480000 9.000000 5.000000 1.730000 47.300475 51.884222 63.100075 78.910883 101.488495 133.511808
6.480000 9.000000 8.000000 1.730000 66.921529 73.206615 88.466757 109.636069 139.166117 179.479167
6.480000 9.000000 15.000000 1.730000 106.073836 115.521028 138.121008 168.535613 209.155229 261.031704
6.490000 9.000000 0.050000 1.730000 1.616296 1.791394 2.233956 2.911972 4.023275 6.127933
6.490000 9.000000 0.080000 1.730000 2.252131 2.495172 3.106478 4.031172 5.515689 8.217008
6.490000 9.000000 0.150000 1.730000 3.534650 3.914036 4.863907 6.282279 8.509965 12.380201
6.490000 9.000000 0.500000 1.730000 8.526292 9.427093 11.670086 14.963652 19.985660 28.116409
6.490000 9.000000 0.800000 1.730000 12.075306 13.338601 16.477899 21.061376 27.982366 38.925976
6.490000 9.000000 5.000000 1.730000 47.255163 51.848245 63.079969 78.900559 101.531927 133.831278
6.490000 9.000000 8.000000 1.730000 66.973100 73.278493 88.569261 109.741115 139.293304 179.895404
6.490000 9.000000 15.000000 1.730000 106.466478 115.958971 138.620171 169.005245 209.504473 261.468445
6.500000 9.000000 0.050000 1.730000 1.605725 1.778892 2.215559 2.882429 3.973968 6.050767
6.500000 9.000000 0.080000 1.730000 2.242135 2.483723 3.090425 4.006397 5.475166 8.152509
6.500000 9.000000 0.150000 1.730000 3.524939 3.903690 4.851320 6.265619 8.485243 12.338196
6.500000 9.000000 0.500000 1.730000 8.505253 9.406354 11.651314 14.952306 19.988392 28.124858
6.500000 9.000000 0.800000 1.730000 12.036820 13.299445 16.439892 21.033736 27.978621 38.943772
6.500000 9.000000 5.000000 1.730000 46.850377 51.407141 62.571375 78.354148 101.035143 133.546996
6.500000 9.000000 8.000000 1.730000 66.288196 72.531673 87.704913 108.803404 138.425748 179.382398
6.500000 9.000000 15.000000 1.730000 105.149097 114.531128 136.985087 167.255334 207.927161 260.589783
6.510000 9.000000 0.050000 1.730000 1.593988 1.765242 2.196891 2.856765 3.939912 6.011532
6.510000 9.000000 0.080000 1.730000 2.227874 2.467079 3.067321 3.973028 5.426238 8.080605
6.510000 9.000000 0.150000 1.730000 3.505996 3.881545 4.820212 6.218680 8.410551 12.211047
6.510000 9.000000 0.500000 1.730000 8.470691 9.366257 11.595317 14.866705 19.845450 27.859984
6.510000 9.000000 0.800000 1.730000 11.992982 13.248889 16.370010 20.928620 27.804536 38.621794
6.510000 9.000000 5.000000 1.730000 46.778954 51.326291 62.459054 78.187657 100.750129 133.041816
6.510000 9.000000 8.000000 1.730000 66.244112 72.480463 87.621299 108.649699 138.098729 178.752160
6.510000 9.000000 15.000000 1.730000 105.235181 114.618984 137.040022 167.171894 207.458344 259.466455
6.520000 9.000000 0.050000 1.730000 1.578763 1.747475 2.172738 2.824232 3.897507 5.942771
6.520000 9.000000 0.080000 1.730000 2.210159 2.446272 3.038970 3.935402 5.380101 8.019879
6.520000 9.000000 0.150000 1.730000 3.485847 3.858072 4.789180 6.179816 8.369876 12.182191
6.520000 9.000000 0.500000 1.730000 8.455847 9.352727 11.588589 14.877346 19.901704 28.034246
6.520000 9.000000 0.800000 1.730000 11.987811 13.250725 16.394913 20.996603 27.958852 38.962844
6.520000 9.000000 5.000000 1.730000 46.879498 51.495864 62.817998 78.829223 101.796671 134.613541
6.520000 9.000000 8.000000 1.730000 66.369292 72.695479 88.077580 109.455606 139.381496 180.576113
6.520000 9.000000 15.000000 1.730000 105.317216 114.794383 137.457680 167.927679 208.652664 261.067430
6.530000 9.000000 0.050000 1.730000 1.582100 1.752425 2.183005 2.843501 3.928571 5.994656
6.530000 9.000000 0.080000 1.730000 2.207066 2.444209 3.040538 3.943161 5.394544 8.044621
6.530000 9.000000 0.150000 1.730000 3.468965 3.840552 4.770501 6.159612 8.343579 12.142603
6.530000 9.000000 0.500000 1.730000 8.388177 9.275915 11.486589 14.736022 19.695948 27.717815
6.530000 9.000000 0.800000 1.730000 11.889423 13.136873 16.238275 20.773459 27.630886 38.460872
6.530000 9.000000 5.000000 1.730000 46.643613 51.203122 62.374377 78.167659 100.838050 133.258349
6.530000 9.000000 8.000000 1.730000 66.136539 72.399978 87.620997 108.779753 138.434958 179.340369
6.530000 9.000000 15.000000 1.730000 105.188459 114.621206 137.185457 167.559892 208.248525 260.860791
6.540000 9.000000 0.050000 1.730000 1.562823 1.731156 2.156435 2.808440 3.876127 5.889428
6.540000 9.000000 0.080000 1.730000 2.188994 2.424262 3.015848 3.911714 5.350475 7.957608
6.540000 9.000000 0.150000 1.730000 3.454378 3.824753 4.752295 6.140084 8.324006 12.104503
6.540000 9.000000 0.500000 1.730000 8.386415 9.277466 11.500239 14.777858 19.797962 27.914070
6.540000 9.000000 0.800000 1.730000 11.893227 13.147630 16.272531 20.858133 27.818661 38.822236
6.540000 9.000000 5.000000 1.730000 46.601859 51.189704 62.450852 78.422549 101.430046 134.454984
6.540000 9.000000 8.000000 1.730000 66.031392 72.321175 87.627515 108.962396 138.956661 180.485578
6.540000 9.000000 15.000000 1.730000 104.930301 114.358972 136.924262 167.349157 208.200524 261.200633
6.550000 9.000000 0.050000 1.730000 1.569971 1.738713 2.164606 2.817020 3.888773 5.929534
6.550000 9.000000 0.080000 1.730000 2.191053 2.426376 3.017766 3.913026 5.354446 7.991420
6.550000 9.000000 0.150000 1.730000 3.445755 3.815301 4.740527 6.124639 8.306117 12.117184
6.550000 9.000000 0.500000 1.730000 8.340639 9.226749 11.436509 14.692384 19.676974 27.802007
6.550000 9.000000 0.800000 1.730000 11.826118 13.072533 16.176105 20.724857 27.621706 38.609339
6.550000 9.000000 5.000000 1.730000 46.429460 50.983150 62.149710 77.948914 100.658075 133.450584
6.550000 9.000000 8.000000 1.730000 65.831087 72.075369 87.257248 108.370712 138.000467 179.256673
6.550000 9.000000 15.000000 1.730000 104.680080 114.046375 136.449654 166.612532 207.091177 259.886448
6.560000 9.000000 0.050000 1.730000 1.561837 1.729728 2.153874 2.804860 3.876534 5.918873
6.560000 9.000000 0.080000 1.730000 2.177017 2.410990 2.999488 3.891615 5.330248 7.958817
6.560000 9.000000 0.150000 1.730000 3.421033 3.788322 4.708491 6.086202 8.259684 12.043130
6.560000 9.000000 0.500000 1.730000 8.287637 9.169206 11.367944 14.608168 19.569347 27.603641
6.560000 9.000000 0.800000 1.730000 11.762391 13.003632 16.094113 20.623806 27.490734 38.352735
6.560000 9.000000 5.000000 1.730000 46.450574 51.016756 62.207685 78.036327 100.759339 133.311972
6.560000 9.000000 8.000000 1.730000 65.976129 72.253877 87.508994 108.715452 138.425062 179.460366
6.560000 9.000000 15.000000 1.730000 105.152017 114.607583 137.217035 167.638863 208.359832 261.022661
6.570000 9.000000 0.050000 1.730000 1.549433 1.716031 2.137615 2.786667 3.855315 5.859993
6.570000 9.000000 0.080000 1.730000 2.163275 2.396011 2.982381 3.874233 5.314450 7.924200
6.570000 9.000000 0.150000 1.730000 3.406504 3.773023 4.692788 6.074597 8.260125 12.060673
6.570000 9.000000 0.500000 1.730000 8.278938 9.163187 11.372074 14.637282 19.653490 27.815163
6.570000 9.000000 0.800000 1.730000 11.759894 13.006596 16.115377 20.684861 27.635092 38.679181
6.570000 9.000000 5.000000 1.730000 46.436625 51.019640 62.265172 78.203895 101.150408 133.975086
6.570000 9.000000 8.000000 1.730000 65.882930 72.169184 87.461524 108.763575 138.698219 179.935903
6.570000 9.000000 15.000000 1.730000 104.758027 114.178971 136.726588 167.135887 207.998360 260.727557
6.580000 9.000000 0.050000 1.730000 1.548967 1.715012 2.134054 2.777199 3.836770 5.848892
6.580000 9.000000 0.080000 1.730000 2.162259 2.394003 2.976398 3.859605 5.285869 7.887491
6.580000 9.000000 0.150000 1.730000 3.404098 3.768997 4.682857 6.052556 8.218096 11.989790
6.580000 9.000000 0.500000 1.730000 8.268136 9.150202 11.352493 14.606367 19.605198 27.731243
6.580000 9.000000 0.800000 1.730000 11.740708 12.985743 16.090734 20.656242 27.603466 38.644306
6.580000 9.000000 5.000000 1.730000 46.263050 50.853646 62.139480 78.180092 101.328676 134.716650
6.580000 9.000000 8.000000 1.730000 65.582586 71.877134 87.220517 108.656401 138.861512 180.880351
6.580000 9.000000 15.000000 1.730000 104.141997 113.558677 136.134896 166.660198 207.797614 261.416026
6.590000 9.000000 0.050000 1.730000 1.528569 1.692205 2.104880 2.735361 3.767411 5.744468
6.590000 9.000000 0.080000 1.730000 2.134939 2.363824 2.939133 3.809178 5.206311 7.764364
