shape_lane,interval_index,substep,z_mid,macro_index,mass_relative_residual,ionization_absolute_residual,temperature_relative_residual,J_G1_relative_residual,J_G2a_relative_residual,kappa_G1_relative_residual,kappa_G2a_relative_residual,capacity_violation_max,capacity_slack_min,transfer_relative_residual,kkt_stationarity_max,kkt_complementarity_max,active_capacity_nodes
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,0,1.1907674784141136e-16,1.1102230246251565e-16,0.0,1.4821336288921145e-15,5.390013291491394e-15,8.673617379884035e-19,1.0842021724855044e-18,1.6225927682921336e+32,-1.6225927682921336e+32,1.4935768817848987e-16,8.881784197001252e-16,1.1711933076764123e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,1,2.0267348181762342e-16,3.3306690738754696e-16,3.836468407437676e-16,4.326166501133885e-15,3.4317623111110072e-15,6.505213034913027e-19,7.318364664277155e-19,2.028240960365167e+31,-2.028240960365167e+31,1.2710643869649813e-16,8.881784197001252e-16,1.3439671808701036e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,2,0.0,0.0,1.2788228024792254e-16,8.998661372345829e-16,3.9800210681414076e-15,7.047314121155779e-19,1.3552527156068805e-20,1.0141204801825835e+31,-1.0141204801825835e+31,1.2408697466240945e-16,8.881784197001252e-16,1.5248801541573158e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,3,3.8850769069886854e-16,4.440892098500626e-16,5.115291209916902e-16,0.0,3.410046901217338e-15,6.776263578034403e-19,2.778268066994105e-19,5.070602400912918e+30,-5.070602400912918e+30,1.2182607346571917e-16,8.881784197001252e-16,1.0357639955722154e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,4,1.222062378064491e-16,2.220446049250313e-16,1.2788228024792254e-16,4.263268895704308e-16,4.051847512891776e-16,1.6940658945086007e-20,1.4399560103323106e-20,6.338253001141147e+29,-6.338253001141147e+29,1.5328300017120843e-16,8.881784197001252e-16,9.693255215801308e-18,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,5,0.0,4.440892098500626e-16,0.0,3.907725197563256e-16,1.5118649441148633e-15,1.164670302474663e-21,1.1911400820763599e-22,1.9807040628566084e+28,-1.9807040628566084e+28,0.0,8.881784197001252e-16,1.5510824207837546e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,6,0.0,3.3306690738754696e-16,3.836468407437676e-16,2.581545884637005e-15,2.0824817524644504e-16,0.0,6.071532165918825e-18,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,1.2517232368507294e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,7,1.7755272858427548e-16,2.220446049250313e-16,2.557645604958451e-16,2.8228576245439125e-15,1.332506758082777e-15,5.204170427930421e-18,6.071532165918825e-18,3.2451855365842673e+32,-3.2451855365842673e+32,1.1135198748645953e-16,8.881784197001252e-16,1.1647907678932296e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,8,0.0,1.1102230246251565e-16,0.0,1.8323050703485818e-16,1.1386015598544143e-15,4.336808689942018e-19,4.336808689942018e-19,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,1.0531367769276561e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,9,2.0162777798254773e-16,1.1102230246251565e-16,2.557645604958451e-16,1.5237254481935525e-15,3.6899135181627794e-15,4.336808689942018e-18,1.6263032587282567e-18,4.056481920730334e+31,-4.056481920730334e+31,2.5290125350203903e-16,8.881784197001252e-16,1.51154991669523e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,10,1.3117434357866523e-16,2.220446049250313e-16,1.2788228024792254e-16,2.2972468230374495e-15,1.7086612905717688e-15,5.149960319306146e-19,4.743384504624082e-20,5.070602400912918e+30,-5.070602400912918e+30,0.0,1.7763568394002505e-15,1.5414780144516522e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,11,1.6165311101904342e-16,0.0,1.2788228024792254e-16,1.9265441302142546e-15,1.5764442920905558e-15,3.3881317890172014e-21,1.4823076576950256e-21,1.5845632502852868e+29,-1.5845632502852868e+29,0.0,1.7763568394002505e-15,1.5350699245193246e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,12,0.0,0.0,0.0,1.8000318027424886e-15,2.481754286424837e-16,4.336808689942018e-18,3.0357660829594124e-18,1.6225927682921336e+32,-1.6225927682921336e+32,1.458367391003145e-16,8.881784197001252e-16,1.6723659347521856e-17,1396
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,13,2.0795333171929983e-16,0.0,3.836468407437676e-16,1.2306402350196085e-15,2.8139043117298117e-15,2.6020852139652106e-18,4.336808689942018e-19,8.112963841460668e+31,-8.112963841460668e+31,1.3041769042926325e-16,8.881784197001252e-16,1.666230195776176e-17,1391
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,14,2.1369528307716117e-16,0.0,2.557645604958451e-16,3.1379151942427582e-15,1.4138359797419889e-15,3.3610267347050637e-18,2.168404344971009e-19,2.028240960365167e+31,-2.028240960365167e+31,2.6803749710699573e-16,8.881784197001252e-16,1.4622655196083125e-17,1395
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,15,2.1400816454541347e-16,4.440892098500626e-16,2.557645604958451e-16,6.213075743674725e-15,7.543127315973017e-16,3.3610267347050637e-18,1.1926223897340549e-18,2.028240960365167e+31,-2.028240960365167e+31,1.3421497180286935e-16,8.881784197001252e-16,1.1479371218255642e-17,1390
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,16,1.3248432694186022e-16,1.1102230246251565e-16,1.2788228024792254e-16,1.9322242932305957e-15,3.3692137856839853e-15,5.421010862427522e-20,6.776263578034403e-21,2.535301200456459e+30,-2.535301200456459e+30,1.6617478349570736e-16,8.881784197001252e-16,1.423611200519931e-17,1390
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,17,1.5604601006904803e-16,2.220446049250313e-16,1.2788228024792254e-16,1.626763277564219e-15,3.0185975749808506e-15,4.235164736271502e-21,2.117582368135751e-21,3.961408125713217e+28,-3.961408125713217e+28,1.9572814790343142e-16,8.881784197001252e-16,1.6570437474346356e-17,1390
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,0,1.8100681621594252e-16,1.1102230246251565e-16,2.489462307912207e-16,3.768603682833715e-15,8.547379326894023e-15,1.2576745200831851e-17,8.348356728138384e-18,1.2169445762191002e+32,-1.2169445762191002e+32,1.5201323737309692e-16,8.881784197001252e-16,1.689607519444683e-17,1466
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,1,2.1122555960657144e-16,1.1102230246251565e-16,1.2447311539561035e-16,4.846579195993811e-16,1.3334074861424609e-15,2.168404344971009e-19,5.421010862427522e-20,2.028240960365167e+31,-2.028240960365167e+31,1.7739155797001918e-16,8.881784197001252e-16,1.4445883592558353e-17,1465
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,2,2.0297748921542594e-16,1.1102230246251565e-16,3.734193461868311e-16,2.2892512453462686e-15,3.965602567718859e-15,4.336808689942018e-19,1.7618285302889447e-19,2.028240960365167e+31,-2.028240960365167e+31,1.7046465925730216e-16,8.881784197001252e-16,1.230062653135192e-17,1465
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,3,0.0,2.220446049250313e-16,2.489462307912207e-16,1.620798950063181e-15,1.4420337468520084e-15,3.2526065174565133e-19,3.3881317890172014e-20,5.070602400912918e+30,-5.070602400912918e+30,1.6689055169627075e-16,8.881784197001252e-16,1.7412675641097145e-17,1466
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,4,0.0,0.0,1.2447311539561035e-16,9.013803254088591e-16,2.459707096716354e-15,6.776263578034403e-21,1.6940658945086007e-21,6.338253001141147e+29,-6.338253001141147e+29,2.0945739702710602e-16,8.881784197001252e-16,2.4502726824802987e-17,1467
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,5,1.5221277217242495e-16,1.1102230246251565e-16,2.489462307912207e-16,2.1946891642931265e-15,4.812964809716075e-16,3.1763735522036263e-22,1.1911400820763599e-22,1.9807040628566084e+28,-1.9807040628566084e+28,1.2783140851369772e-16,8.881784197001252e-16,1.797346113036363e-17,1467
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,6,0.0,2.220446049250313e-16,0.0,4.743363954541851e-16,2.1531888787008388e-15,1.734723475976807e-18,1.0842021724855044e-18,2.4338891524382005e+32,-2.4338891524382005e+32,3.155202582133146e-16,8.881784197001252e-16,1.653449067564433e-17,1462
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,7,0.0,2.220446049250313e-16,2.489462307912207e-16,5.72913444813931e-16,1.1191254937029327e-16,8.673617379884035e-19,5.854691731421724e-18,1.6225927682921336e+32,-1.6225927682921336e+32,1.480199861741557e-16,8.881784197001252e-16,1.441988758477088e-17,1460
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,8,1.8427438822296768e-16,1.1102230246251565e-16,3.734193461868311e-16,2.922288528574738e-16,1.5223926597858574e-15,0.0,9.75781955236954e-19,8.112963841460668e+31,-8.112963841460668e+31,3.0951482274901173e-16,8.881784197001252e-16,1.5274165675905408e-17,1461
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,9,0.0,1.1102230246251565e-16,1.2447311539561035e-16,9.192964525362783e-16,8.701533173475083e-16,2.6020852139652106e-18,5.421010862427522e-20,8.112963841460668e+31,-8.112963841460668e+31,3.3067177179631855e-16,1.7763568394002505e-15,1.6682655145024654e-17,1461
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,10,0.0,0.0,2.489462307912207e-16,9.71064087753026e-16,1.6480463607671111e-15,2.981555974335137e-19,1.2197274440461925e-19,7.605903601369376e+30,-7.605903601369376e+30,0.0,1.7763568394002505e-15,1.9571458010284626e-17,1462
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,11,0.0,1.1102230246251565e-16,0.0,2.2430696514992223e-15,2.5598316922383827e-15,1.2705494208814505e-21,9.529120656610879e-22,1.5845632502852868e+29,-1.5845632502852868e+29,1.3086550920930925e-16,8.881784197001252e-16,1.9473057248446602e-17,1462
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,12,1.6584901921665235e-16,1.1102230246251565e-16,1.2447311539561035e-16,1.1836408207166826e-15,2.965406834092005e-15,4.336808689942018e-18,3.469446951953614e-18,2.4338891524382005e+32,-2.4338891524382005e+32,0.0,8.881784197001252e-16,2.072057352164932e-17,1453
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,13,1.8406439224442933e-16,3.3306690738754696e-16,2.489462307912207e-16,1.2964877911947165e-15,4.709742751059244e-15,3.469446951953614e-18,5.204170427930421e-18,8.112963841460668e+31,-8.112963841460668e+31,0.0,8.881784197001252e-16,1.571044408444242e-17,1456
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,14,1.402826746193987e-16,1.1102230246251565e-16,3.734193461868311e-16,6.213003753173642e-16,1.9823989423402894e-15,7.589415207398531e-19,4.87890977618477e-19,4.056481920730334e+31,-4.056481920730334e+31,1.1781226785852581e-16,8.881784197001252e-16,1.741773178564354e-17,1454
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,15,3.648527288414892e-16,1.1102230246251565e-16,7.468386923736622e-16,2.063036037960183e-15,3.074045003098023e-15,6.505213034913027e-19,3.2526065174565133e-19,2.028240960365167e+31,-2.028240960365167e+31,0.0,8.881784197001252e-16,1.421508832475636e-17,1455
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,16,0.0,1.1102230246251565e-16,2.489462307912207e-16,3.0820803884498064e-15,3.4355587688231213e-15,6.776263578034403e-20,8.470329472543003e-20,2.535301200456459e+30,-2.535301200456459e+30,0.0,8.881784197001252e-16,1.6011148513201817e-17,1455
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,17,1.3109040810128029e-16,3.3306690738754696e-16,2.489462307912207e-16,2.2570170087834814e-16,2.4083573523756195e-15,1.4823076576950256e-21,5.293955920339377e-22,7.922816251426434e+28,-7.922816251426434e+28,0.0,8.881784197001252e-16,1.6174925918675064e-17,1455
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,0,1.7429076982676652e-16,3.3306690738754696e-16,2.463911604304645e-16,2.228788419669058e-15,4.540646510795391e-15,9.107298248878237e-18,4.9873299934333204e-18,1.6225927682921336e+32,-1.6225927682921336e+32,1.9365718578378351e-16,8.881784197001252e-16,1.8303618568271332e-17,1444
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,1,0.0,1.1102230246251565e-16,0.0,1.114677469620137e-15,2.529819716775164e-15,9.75781955236954e-19,3.7947076036992655e-19,4.056481920730334e+31,-4.056481920730334e+31,1.1280082791108134e-16,8.881784197001252e-16,1.6663834121653603e-17,1444
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,2,0.0,3.3306690738754696e-16,0.0,3.610360472824041e-15,5.582860051793151e-15,6.505213034913027e-19,1.6263032587282567e-19,1.0141204801825835e+31,-1.0141204801825835e+31,0.0,8.881784197001252e-16,8.889284679699214e-18,1440
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,3,1.908953473847685e-16,4.440892098500626e-16,2.463911604304645e-16,1.5975934477480492e-15,1.2767588853210375e-15,2.710505431213761e-19,6.776263578034403e-21,5.070602400912918e+30,-5.070602400912918e+30,0.0,8.881784197001252e-16,1.300656305467398e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,4,1.1972573762181016e-16,1.1102230246251565e-16,0.0,1.7769499440335427e-16,3.9298543968600184e-16,3.3881317890172014e-21,2.541098841762901e-21,6.338253001141147e+29,-6.338253001141147e+29,1.330291296364834e-16,8.881784197001252e-16,1.8378624748147325e-17,1441
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,5,0.0,1.1102230246251565e-16,1.2319558021523226e-16,2.163267090333236e-16,1.7857042352865086e-15,1.0587911840678754e-22,3.705769144237564e-22,1.9807040628566084e+28,-1.9807040628566084e+28,0.0,8.881784197001252e-16,1.3716977779947278e-17,1442
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,6,1.8091665672120555e-16,2.220446049250313e-16,2.463911604304645e-16,7.792419466713145e-16,4.357501402695371e-16,1.3877787807814457e-17,8.673617379884035e-19,4.867778304876401e+32,-4.867778304876401e+32,0.0,8.881784197001252e-16,1.5347428505011477e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,7,1.696311844265597e-16,1.1102230246251565e-16,3.695867406456968e-16,3.529442861828346e-15,7.926879220371818e-16,2.3418766925686896e-17,6.505213034913027e-19,1.6225927682921336e+32,-1.6225927682921336e+32,1.8847984795677099e-16,8.881784197001252e-16,1.3731082428075899e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,8,0.0,0.0,1.2319558021523226e-16,2.0163144255793156e-15,1.925582393192277e-15,5.637851296924623e-18,1.4094628242311558e-18,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,1.703490316886417e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,9,0.0,0.0,0.0,1.3592018822440002e-15,2.934944799322929e-16,3.0357660829594124e-18,3.2526065174565133e-19,8.112963841460668e+31,-8.112963841460668e+31,0.0,8.881784197001252e-16,1.8192033376822425e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,10,0.0,1.1102230246251565e-16,2.463911604304645e-16,1.5314576790684088e-15,1.2507084956271947e-15,9.486769009248164e-20,1.9651164376299768e-19,5.070602400912918e+30,-5.070602400912918e+30,0.0,8.881784197001252e-16,1.1791294490429726e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,11,2.995150783712852e-16,4.440892098500626e-16,3.695867406456968e-16,2.3273209457581765e-15,7.770663061609612e-16,4.235164736271502e-21,2.541098841762901e-21,1.5845632502852868e+29,-1.5845632502852868e+29,0.0,8.881784197001252e-16,1.6947011966528473e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,12,0.0,2.220446049250313e-16,2.463911604304645e-16,1.3125310341786563e-14,6.668024429016962e-16,5.204170427930421e-17,5.204170427930421e-18,1.6225927682921336e+32,-1.6225927682921336e+32,1.7766751257560674e-16,8.881784197001252e-16,1.419677596221115e-17,1431
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,13,1.774198543356981e-16,1.1102230246251565e-16,3.695867406456968e-16,3.3545545859160123e-15,5.3375335876787175e-15,1.0408340855860843e-17,5.854691731421724e-18,8.112963841460668e+31,-8.112963841460668e+31,1.9713396026060524e-16,8.881784197001252e-16,1.4751519938738714e-17,1434
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,14,1.3523344176825936e-16,0.0,0.0,1.22481003415227e-15,7.164047189827392e-16,2.710505431213761e-18,9.75781955236954e-19,4.056481920730334e+31,-4.056481920730334e+31,1.5025998096586717e-16,8.881784197001252e-16,1.1914541260557262e-17,1433
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,15,1.7580208837258078e-16,1.1102230246251565e-16,2.463911604304645e-16,7.821149555202162e-16,1.9440867951501007e-15,3.2526065174565133e-19,1.6263032587282567e-19,2.028240960365167e+31,-2.028240960365167e+31,1.953364353315142e-16,8.881784197001252e-16,1.408424125132084e-17,1434
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,16,0.0,4.440892098500626e-16,1.2319558021523226e-16,1.3291045458166483e-15,2.9797237620659635e-15,2.0328790734103208e-20,3.3881317890172014e-20,2.535301200456459e+30,-2.535301200456459e+30,2.40533153188397e-16,8.881784197001252e-16,1.48388790807212e-17,1434
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,17,0.0,2.220446049250313e-16,1.2319558021523226e-16,1.1234747963036203e-14,9.747793744429333e-15,1.6940658945086007e-20,6.45862622281404e-21,7.922816251426434e+28,-7.922816251426434e+28,0.0,8.881784197001252e-16,1.582035041931502e-17,1434
